monthyear,month,year,county,amount,sales_type
201912,12,2019,SUMMIT,2476854,retail
201912,12,2019,WELD,314840,medical
201912,12,2019,WELD,2448689,retail
202001,1,2020,ADAMS,633417,medical
202001,1,2020,ADAMS,9161056,retail
202001,1,2020,ARAPAHOE,797863,medical
202001,1,2020,ARAPAHOE,11255656,retail
202001,1,2020,ARCHULETA,842953,retail
202001,1,2020,BOULDER,1129603,medical
202001,1,2020,BOULDER,8048704,retail
202001,1,2020,CHAFFEE,502604,retail
202001,1,2020,CLEAR CREEK,688968,retail
202001,1,2020,COSTILLA,334578,retail
202001,1,2020,DENVER,11883569,medical
202001,1,2020,DENVER,32725429,retail
202001,1,2020,EAGLE,112180,medical
202001,1,2020,EAGLE,1964595,retail
202001,1,2020,EL PASO,8559888,medical
202001,1,2020,GARFIELD,99505,medical
202001,1,2020,GARFIELD,1779794,retail
202001,1,2020,GILPIN,240660,retail
202001,1,2020,GRAND,626116,retail
202001,1,2020,GUNNISON,641199,retail
202001,1,2020,HUERFANO,162039,retail
202001,1,2020,JEFFERSON,1396220,medical
202001,1,2020,JEFFERSON,4389257,retail
202001,1,2020,LA PLATA,2345450,retail
202001,1,2020,LARIMER,748079,medical
202001,1,2020,LARIMER,7671046,retail
202001,1,2020,LAS ANIMAS,26742,medical
202001,1,2020,LAS ANIMAS,3806589,retail
202001,1,2020,MESA,1395679,retail
202001,1,2020,MONTEZUMA,1741219,retail
202001,1,2020,MORGAN,1501900,retail
202001,1,2020,OURAY,696495,retail
202001,1,2020,PARK,388731,retail
202001,1,2020,PITKIN,1501527,retail
202001,1,2020,PUEBLO,764450,medical
202001,1,2020,PUEBLO,6107269,retail
202001,1,2020,ROUTT,153814,medical
202001,1,2020,ROUTT,1362765,retail
202001,1,2020,SAGUACHE,254895,retail
202001,1,2020,SAN MIGUEL,546613,retail
202001,1,2020,SUMMIT,2873525,retail
202001,1,2020,WELD,288641,medical
202001,1,2020,WELD,2326213,retail
202002,2,2020,ADAMS,583318,medical
202002,2,2020,ADAMS,9143186,retail
202002,2,2020,ARAPAHOE,781926,medical
202002,2,2020,ARAPAHOE,11501463,retail
202002,2,2020,ARCHULETA,806623,retail
202002,2,2020,BOULDER,1075738,medical
202002,2,2020,BOULDER,7920664,retail
202002,2,2020,CHAFFEE,449651,retail
202002,2,2020,CLEAR CREEK,648544,retail
202002,2,2020,COSTILLA,348795,retail
202002,2,2020,DENVER,11607347,medical
202002,2,2020,DENVER,32649234,retail
202002,2,2020,EAGLE,109702,medical
202002,2,2020,EAGLE,1959791,retail
202002,2,2020,EL PASO,8114999,medical
202002,2,2020,GARFIELD,89443,medical
202002,2,2020,GARFIELD,1792134,retail
202002,2,2020,GILPIN,231904,retail
202002,2,2020,GRAND,612478,retail
202002,2,2020,GUNNISON,625097,retail
202002,2,2020,HUERFANO,157235,retail
202002,2,2020,JEFFERSON,1233597,medical
202002,2,2020,JEFFERSON,4304697,retail
202002,2,2020,LA PLATA,2303948,retail
202002,2,2020,LARIMER,720324,medical
202002,2,2020,LARIMER,7649702,retail
202002,2,2020,LAS ANIMAS,24959,medical
202002,2,2020,LAS ANIMAS,3989609,retail
202002,2,2020,MESA,1883643,retail
202002,2,2020,MONTEZUMA,1884355,retail
202002,2,2020,MORGAN,1548519,retail
202002,2,2020,PARK,364693,retail
202002,2,2020,PITKIN,1406907,retail
202002,2,2020,PUEBLO,920013,medical
202002,2,2020,PUEBLO,5923274,retail
202002,2,2020,ROUTT,144263,medical
202002,2,2020,ROUTT,1285386,retail
202002,2,2020,SAGUACHE,265736,retail
202002,2,2020,SAN JUAN,20789,retail
202002,2,2020,SAN MIGUEL,558901,retail
202002,2,2020,SUMMIT,2867024,retail
202002,2,2020,WELD,289779,medical
202002,2,2020,WELD,2323953,retail
202003,3,2020,ADAMS,786129,medical
202003,3,2020,ADAMS,10989274,retail
202003,3,2020,ARAPAHOE,1039380,medical
202003,3,2020,ARAPAHOE,13195567,retail
202003,3,2020,ARCHULETA,916578,retail
202003,3,2020,BOULDER,1208727,medical
202003,3,2020,BOULDER,9141582,retail
202003,3,2020,CHAFFEE,561435,retail
202003,3,2020,CLEAR CREEK,678872,retail
202003,3,2020,COSTILLA,437566,retail
202003,3,2020,DENVER,13752429,medical
202003,3,2020,DENVER,37144790,retail
202003,3,2020,EAGLE,1886687,retail
202003,3,2020,EL PASO,10236898,medical
202003,3,2020,GARFIELD,2241940,retail
202003,3,2020,GILPIN,246896,retail
202003,3,2020,GRAND,661002,retail
202003,3,2020,GUNNISON,667205,retail
202003,3,2020,HUERFANO,224744,retail
202003,3,2020,JEFFERSON,1644343,medical
202003,3,2020,JEFFERSON,5200066,retail
202003,3,2020,LA PLATA,2802713,retail
202003,3,2020,LAKE,295013,retail
202003,3,2020,LARIMER,937349,medical
202003,3,2020,LARIMER,8575702,retail
202003,3,2020,LAS ANIMAS,4382701,retail
202003,3,2020,MESA,2354555,retail
202003,3,2020,MONTEZUMA,2189509,retail
202003,3,2020,MORGAN,1752738,retail
202003,3,2020,OTERO,289359,retail
202003,3,2020,OURAY,831789,retail
202003,3,2020,PARK,461899,retail
202003,3,2020,PITKIN,1202870,retail
202003,3,2020,PUEBLO,1455541,medical
202003,3,2020,PUEBLO,7337911,retail
202003,3,2020,ROUTT,1220117,retail
202003,3,2020,SAGUACHE,325910,retail
202003,3,2020,SAN JUAN,18137,retail
202003,3,2020,SAN MIGUEL,484426,retail
202003,3,2020,SUMMIT,2348948,retail
202003,3,2020,WELD,2683128,retail
202004,4,2020,ADAMS,880140,medical
202004,4,2020,ADAMS,10446363,retail
202004,4,2020,ARAPAHOE,993385,medical
202004,4,2020,ARAPAHOE,12108380,retail
202004,4,2020,ARCHULETA,714722,retail
202004,4,2020,BOULDER,1157461,medical
202004,4,2020,BOULDER,8099503,retail
202004,4,2020,CHAFFEE,452748,retail
202004,4,2020,CLEAR CREEK,414222,retail
202004,4,2020,COSTILLA,440315,retail
202004,4,2020,DENVER,15951678,medical
202004,4,2020,DENVER,31160844,retail
202004,4,2020,EAGLE,124811,medical
202004,4,2020,EAGLE,1126605,retail
202004,4,2020,EL PASO,11689596,medical
202004,4,2020,GARFIELD,122073,medical
202004,4,2020,GARFIELD,2102674,retail
202004,4,2020,GILPIN,152423,retail
202004,4,2020,GRAND,382636,retail
202004,4,2020,GUNNISON,426312,retail
202004,4,2020,HUERFANO,175608,retail
202004,4,2020,JEFFERSON,1592093,medical
202004,4,2020,JEFFERSON,4316892,retail
202004,4,2020,LA PLATA,2576792,retail
202004,4,2020,LAKE,249620,retail
202004,4,2020,LARIMER,810855,medical
202004,4,2020,LARIMER,7711224,retail
202004,4,2020,LAS ANIMAS,39703,medical
202004,4,2020,LAS ANIMAS,3750308,retail
202004,4,2020,MESA,2371358,retail
202004,4,2020,MOFFAT,1087434,retail
202004,4,2020,MONTEZUMA,2393324,retail
202004,4,2020,MORGAN,1573798,retail
202004,4,2020,OTERO,275275,retail
202004,4,2020,OURAY,790247,retail
202004,4,2020,PARK,443813,retail
202004,4,2020,PITKIN,628976,retail
202004,4,2020,PUEBLO,1285315,medical
202004,4,2020,PUEBLO,7445342,retail
202004,4,2020,ROUTT,721764,retail
202004,4,2020,SAGUACHE,355961,retail
202004,4,2020,SAN MIGUEL,202914,retail
202004,4,2020,SUMMIT,1020554,retail
202004,4,2020,WELD,349328,medical
202004,4,2020,WELD,2568084,retail
202005,5,2020,ADAMS,1026083,medical
202005,5,2020,ADAMS,13163843,retail
202005,5,2020,ARAPAHOE,1100521,medical
202005,5,2020,ARAPAHOE,15053816,retail
202005,5,2020,ARCHULETA,1150154,retail
202005,5,2020,BENT,504288,retail
202005,5,2020,BOULDER,1258072,medical
202005,5,2020,BOULDER,10018004,retail
202005,5,2020,CHAFFEE,623793,retail
202005,5,2020,CLEAR CREEK,610104,retail
202005,5,2020,COSTILLA,641461,retail
202005,5,2020,DENVER,19227659,medical
202005,5,2020,DENVER,43963906,retail
202005,5,2020,EAGLE,118505,medical
202005,5,2020,EAGLE,1323064,retail
202005,5,2020,EL PASO,14210184,medical
202005,5,2020,GARFIELD,127304,medical
202005,5,2020,GARFIELD,2555934,retail
202005,5,2020,GILPIN,202928,retail
202005,5,2020,GRAND,470217,retail
202005,5,2020,GUNNISON,604243,retail
202005,5,2020,JEFFERSON,1738369,medical
202005,5,2020,JEFFERSON,5434741,retail
202005,5,2020,LA PLATA,3510421,retail
202005,5,2020,LARIMER,888074,medical
202005,5,2020,LARIMER,9860019,retail
202005,5,2020,LAS ANIMAS,47156,medical
202005,5,2020,LAS ANIMAS,6559828,retail
202005,5,2020,MESA,2819667,retail
202005,5,2020,MOFFAT,1454633,retail
202005,5,2020,MONTEZUMA,2887841,retail
202005,5,2020,MORGAN,2305296,retail
202005,5,2020,OTERO,456873,retail
202005,5,2020,OURAY,950798,retail
202005,5,2020,PARK,574822,retail
202005,5,2020,PITKIN,676949,retail
202005,5,2020,PUEBLO,1333357,medical
202005,5,2020,PUEBLO,10194247,retail
202005,5,2020,ROUTT,840568,retail
202005,5,2020,SAGUACHE,422802,retail
202005,5,2020,SAN JUAN,17301,retail
202005,5,2020,SAN MIGUEL,215019,retail
202005,5,2020,SUMMIT,1161610,retail
202005,5,2020,WELD,383499,medical
202005,5,2020,WELD,3051727,retail
202006,6,2020,ADAMS,819585,medical
202006,6,2020,ADAMS,13245628,retail
202006,6,2020,ARAPAHOE,1069434,medical
202006,6,2020,ARAPAHOE,15475548,retail
202006,6,2020,ARCHULETA,1576742,retail
202006,6,2020,BOULDER,1306408,medical
202006,6,2020,BOULDER,10759641,retail
202006,6,2020,CHAFFEE,757847,retail
202006,6,2020,CLEAR CREEK,792934,retail
202006,6,2020,COSTILLA,705068,retail
202006,6,2020,DENVER,18379149,medical
202006,6,2020,DENVER,47719774,retail
202006,6,2020,EAGLE,120840,medical
202006,6,2020,EAGLE,1582305,retail
202006,6,2020,EL PASO,13738420,medical
202006,6,2020,GARFIELD,122053,medical
202006,6,2020,GARFIELD,2565672,retail
202006,6,2020,GILPIN,250680,retail
202006,6,2020,GRAND,652513,retail
202006,6,2020,GUNNISON,841215,retail
202006,6,2020,HUERFANO,382156,retail
202006,6,2020,JEFFERSON,1644666,medical
202006,6,2020,JEFFERSON,5719165,retail
202006,6,2020,LA PLATA,3849805,retail
202006,6,2020,LAKE,357254,retail
202006,6,2020,LARIMER,785406,medical
202006,6,2020,LARIMER,8405389,retail
202006,6,2020,LAS ANIMAS,48038,medical
202006,6,2020,LAS ANIMAS,7468580,retail
202006,6,2020,MESA,2720456,retail
202006,6,2020,MOFFAT,1394796,retail
202006,6,2020,MONTEZUMA,2872950,retail
202006,6,2020,MORGAN,2125034,retail
202006,6,2020,OTERO,367925,retail
202006,6,2020,OURAY,994152,retail
202006,6,2020,PARK,667435,retail
202006,6,2020,PITKIN,1029671,retail
202006,6,2020,PUEBLO,1075404,medical
202006,6,2020,PUEBLO,10730061,retail
202006,6,2020,ROUTT,158679,medical
202006,6,2020,ROUTT,1042025,retail
202006,6,2020,SAGUACHE,445601,retail
202006,6,2020,SAN MIGUEL,422492,retail
202006,6,2020,SUMMIT,1973283,retail
202006,6,2020,WELD,360244,medical
202006,6,2020,WELD,2861164,retail
202007,7,2020,ADAMS,808920,medical
202007,7,2020,ADAMS,14501666,retail
202007,7,2020,ARAPAHOE,1193193,medical
202007,7,2020,ARAPAHOE,17272789,retail
202007,7,2020,ARCHULETA,1901822,retail
202007,7,2020,BOULDER,1309949,medical
202007,7,2020,BOULDER,12593191,retail
202007,7,2020,CHAFFEE,892277,retail
202007,7,2020,CLEAR CREEK,963985,retail
202007,7,2020,COSTILLA,782461,retail
202007,7,2020,DENVER,20149552,medical
202007,7,2020,DENVER,55559414,retail
202007,7,2020,EAGLE,137076,medical
202007,7,2020,EAGLE,2128829,retail
202007,7,2020,EL PASO,14308821,medical
202007,7,2020,GARFIELD,123374,medical
202007,7,2020,GARFIELD,2817708,retail
202007,7,2020,GILPIN,362501,retail
202007,7,2020,GRAND,910474,retail
202007,7,2020,GUNNISON,1152384,retail
202007,7,2020,HUERFANO,471993,retail
202007,7,2020,JEFFERSON,1749241,medical
202007,7,2020,JEFFERSON,6332915,retail
202007,7,2020,LA PLATA,4393130,retail
202007,7,2020,LAKE,453214,retail
202007,7,2020,LARIMER,787213,medical
202007,7,2020,LARIMER,10640199,retail
202007,7,2020,LAS ANIMAS,38657,medical
202007,7,2020,LAS ANIMAS,8223397,retail
202007,7,2020,MESA,2915887,retail
202007,7,2020,MOFFAT,1565531,retail
202007,7,2020,MONTEZUMA,3029187,retail
202007,7,2020,MORGAN,2225544,retail
202007,7,2020,OTERO,401321,retail
202007,7,2020,OURAY,1174452,retail
202007,7,2020,PARK,823082,retail
202007,7,2020,PITKIN,1648767,retail
202007,7,2020,PUEBLO,1012251,medical
202007,7,2020,PUEBLO,12008343,retail
202007,7,2020,ROUTT,1092515,retail
202007,7,2020,SAGUACHE,541017,retail
202007,7,2020,SAN JUAN,158024,retail
202007,7,2020,SAN MIGUEL,665689,retail
202007,7,2020,SUMMIT,3029284,retail
202007,7,2020,WELD,367297,medical
202007,7,2020,WELD,3043883,retail
202008,8,2020,ADAMS,764633,medical
202008,8,2020,ADAMS,14132898,retail
202008,8,2020,ARAPAHOE,1124807,medical
202008,8,2020,ARAPAHOE,16909557,retail
202008,8,2020,ARCHULETA,1768671,retail
202008,8,2020,BOULDER,1356988,medical
202008,8,2020,BOULDER,12547631,retail
202008,8,2020,CLEAR CREEK,936015,retail
202008,8,2020,COSTILLA,763624,retail
202008,8,2020,DENVER,19551025,medical
202008,8,2020,DENVER,52011403,retail
202008,8,2020,EAGLE,134938,medical
202008,8,2020,EAGLE,2077635,retail
202008,8,2020,EL PASO,13634778,medical
202008,8,2020,GARFIELD,112580,medical
202008,8,2020,GARFIELD,2538125,retail
202008,8,2020,GILPIN,363139,retail
202008,8,2020,GRAND,871406,retail
202008,8,2020,GUNNISON,1172858,retail
202008,8,2020,HUERFANO,506634,retail
202008,8,2020,JEFFERSON,2085121,medical
202008,8,2020,JEFFERSON,5805803,retail
202008,8,2020,LA PLATA,4351267,retail
202008,8,2020,LAKE,449116,retail
202008,8,2020,LARIMER,761419,medical
202008,8,2020,LARIMER,10520821,retail
202008,8,2020,LAS ANIMAS,37764,medical
202008,8,2020,LAS ANIMAS,8014108,retail
202008,8,2020,MESA,2832178,retail
202008,8,2020,MOFFAT,1566169,retail
202008,8,2020,MONTEZUMA,2865594,retail
202008,8,2020,MORGAN,2129366,retail
202008,8,2020,OTERO,382861,retail
202008,8,2020,OURAY,1179244,retail
202008,8,2020,PARK,787264,retail
202008,8,2020,PITKIN,1644529,retail
202008,8,2020,PUEBLO,796964,medical
202008,8,2020,PUEBLO,11593542,retail
202008,8,2020,ROUTT,174710,medical
202008,8,2020,ROUTT,1286136,retail
202008,8,2020,SAGUACHE,514522,retail
202008,8,2020,SAN MIGUEL,652208,retail
202008,8,2020,SUMMIT,2915208,retail
202008,8,2020,WELD,368724,medical
202008,8,2020,WELD,2981981,retail
202009,9,2020,ADAMS,741017,medical
202009,9,2020,ADAMS,13323488,retail
202009,9,2020,ARAPAHOE,1052160,medical
202009,9,2020,ARAPAHOE,16113147,retail
202009,9,2020,ARCHULETA,1681439,retail
202009,9,2020,BOULDER,1363396,medical
202009,9,2020,BOULDER,11745758,retail
202009,9,2020,CHAFFEE,793711,retail
202009,9,2020,CLEAR CREEK,890941,retail
202009,9,2020,COSTILLA,731834,retail
202009,9,2020,DENVER,17569584,medical
202009,9,2020,DENVER,48325167,retail
202009,9,2020,EAGLE,132762,medical
202009,9,2020,EAGLE,1831125,retail
202009,9,2020,EL PASO,13170772,medical
202009,9,2020,GARFIELD,111523,medical
202009,9,2020,GARFIELD,2592746,retail
202009,9,2020,GILPIN,340423,retail
202009,9,2020,GRAND,803456,retail
202009,9,2020,GUNNISON,1061013,retail
202009,9,2020,HUERFANO,453693,retail
202009,9,2020,JEFFERSON,1834754,medical
202009,9,2020,JEFFERSON,6017419,retail
202009,9,2020,LA PLATA,4087203,retail
202009,9,2020,LAKE,405147,retail
202009,9,2020,LARIMER,747471,medical
202009,9,2020,LARIMER,10195117,retail
202009,9,2020,LAS ANIMAS,7240490,retail
202009,9,2020,MESA,2877194,retail
202009,9,2020,MOFFAT,1513895,retail
202009,9,2020,MONTEZUMA,2892047,retail
202009,9,2020,MORGAN,2008333,retail
202009,9,2020,OTERO,355217,retail
202009,9,2020,OURAY,1154661,retail
202009,9,2020,PARK,731674,retail
202009,9,2020,PITKIN,1443693,retail
202009,9,2020,PUEBLO,1593366,medical
202009,9,2020,PUEBLO,10586855,retail
202009,9,2020,ROUTT,1232962,retail
202009,9,2020,SAGUACHE,491419,retail
202009,9,2020,SAN MIGUEL,574739,retail
202009,9,2020,SUMMIT,2649776,retail
202009,9,2020,WELD,368241,medical
202009,9,2020,WELD,2910174,retail
202010,10,2020,ADAMS,716177,medical
202010,10,2020,ADAMS,13204959,retail
202010,10,2020,ARAPAHOE,1029767,medical
202010,10,2020,ARAPAHOE,16450038,retail
202010,10,2020,ARCHULETA,1481254,retail
202010,10,2020,BOULDER,1382416,medical
202010,10,2020,BOULDER,11622740,retail
202010,10,2020,CHAFFEE,665749,retail
202010,10,2020,CLEAR CREEK,817036,retail
202010,10,2020,COSTILLA,641992,retail
202010,10,2020,DENVER,18032316,medical
202010,10,2020,DENVER,47172820,retail
202010,10,2020,EAGLE,136721,medical
202010,10,2020,EAGLE,1639581,retail
202010,10,2020,EL PASO,12431188,medical
202010,10,2020,GARFIELD,119428,medical
202010,10,2020,GARFIELD,2532550,retail
202010,10,2020,GILPIN,334252,retail
202010,10,2020,GRAND,632651,retail
202010,10,2020,GUNNISON,867733,retail
202010,10,2020,HUERFANO,355511,retail
202010,10,2020,JEFFERSON,1572699,medical
202010,10,2020,JEFFERSON,6031115,retail
202010,10,2020,LA PLATA,3689754,retail
202010,10,2020,LAKE,316410,retail
202010,10,2020,LARIMER,740235,medical
202010,10,2020,LARIMER,9893740,retail
202010,10,2020,LAS ANIMAS,31435,medical
202010,10,2020,LAS ANIMAS,6506906,retail
202010,10,2020,MESA,2812739,retail
202010,10,2020,MOFFAT,1560740,retail
202010,10,2020,MONTEZUMA,2738154,retail
202010,10,2020,MORGAN,2048009,retail
202010,10,2020,OTERO,342674,retail
202010,10,2020,OURAY,1071466,retail
202010,10,2020,PARK,679385,retail
202010,10,2020,PITKIN,1162883,retail
202010,10,2020,PUEBLO,926138,medical
202010,10,2020,PUEBLO,9977452,retail
202010,10,2020,ROUTT,1135205,retail
202010,10,2020,SAGUACHE,440886,retail
202010,10,2020,SAN JUAN,66015,retail
202010,10,2020,SAN MIGUEL,443974,retail
202010,10,2020,SEDGWICK,1251442,retail
202010,10,2020,SUMMIT,2409245,retail
202010,10,2020,WELD,373466,medical
202010,10,2020,WELD,2966860,retail
202011,11,2020,ADAMS,650173,medical
202011,11,2020,ADAMS,12189575,retail
202011,11,2020,ARAPAHOE,908848,medical
202011,11,2020,ARAPAHOE,14959967,retail
202011,11,2020,ARCHULETA,1222101,retail
202011,11,2020,BOULDER,1303397,medical
202011,11,2020,BOULDER,10260558,retail
202011,11,2020,CHAFFEE,520658,retail
202011,11,2020,CLEAR CREEK,646954,retail
202011,11,2020,COSTILLA,494353,retail
202011,11,2020,DENVER,15331535,medical
202011,11,2020,DENVER,40862405,retail
202011,11,2020,EAGLE,133130,medical
202011,11,2020,EAGLE,1490822,retail
202011,11,2020,EL PASO,11298703,medical
202011,11,2020,FREMONT,223258,medical
202011,11,2020,GARFIELD,95860,medical
202011,11,2020,GARFIELD,2088902,retail
202011,11,2020,GILPIN,248060,retail
202011,11,2020,GRAND,547683,retail
202011,11,2020,GUNNISON,636555,retail
202011,11,2020,HUERFANO,278077,retail
202011,11,2020,JEFFERSON,1885282,medical
202011,11,2020,JEFFERSON,5086574,retail
202011,11,2020,LA PLATA,2883462,retail
202011,11,2020,LARIMER,640954,medical
202011,11,2020,LARIMER,9485491,retail
202011,11,2020,LAS ANIMAS,34458,medical
202011,11,2020,LAS ANIMAS,5609146,retail
202011,11,2020,MESA,2412084,retail
202011,11,2020,MOFFAT,1328243,retail
202011,11,2020,MONTEZUMA,2247025,retail
202011,11,2020,MORGAN,1698832,retail
202011,11,2020,OTERO,304039,retail
202011,11,2020,OURAY,845438,retail
202011,11,2020,PARK,580611,retail
202011,11,2020,PITKIN,826204,retail
202011,11,2020,PUEBLO,832096,medical
202011,11,2020,PUEBLO,8649108,retail
202011,11,2020,ROUTT,774841,retail
202011,11,2020,SAGUACHE,338611,retail
202011,11,2020,SAN JUAN,24327,retail
202011,11,2020,SAN MIGUEL,276390,retail
202011,11,2020,SEDGWICK,1216006,retail
202011,11,2020,SUMMIT,2268825,retail
202011,11,2020,WELD,2692579,retail
202012,12,2020,ADAMS,681126,medical
202012,12,2020,ADAMS,12682090,retail
202012,12,2020,ARAPAHOE,1036551,medical
202012,12,2020,ARAPAHOE,15890336,retail
202012,12,2020,ARCHULETA,1473262,retail
202012,12,2020,BOULDER,1264318,medical
202012,12,2020,BOULDER,10458568,retail
202012,12,2020,CHAFFEE,609568,retail
202012,12,2020,CLEAR CREEK,763454,retail
202012,12,2020,COSTILLA,522280,retail
202012,12,2020,DENVER,15893478,medical
202012,12,2020,DENVER,42853367,retail
202012,12,2020,EAGLE,143959,medical
202012,12,2020,EAGLE,2196488,retail
202012,12,2020,EL PASO,12331305,medical
202012,12,2020,GARFIELD,107589,medical
202012,12,2020,GARFIELD,2253585,retail
202012,12,2020,GILPIN,249569,retail
202012,12,2020,GRAND,857364,retail
202012,12,2020,GUNNISON,768567,retail
202012,12,2020,HUERFANO,270637,retail
202012,12,2020,JEFFERSON,1763015,medical
202012,12,2020,JEFFERSON,5819236,retail
202012,12,2020,LA PLATA,3263824,retail
202012,12,2020,LAKE,290620,retail
202012,12,2020,LARIMER,860400,medical
202012,12,2020,LARIMER,9928725,retail
202012,12,2020,LAS ANIMAS,5280324,retail
202012,12,2020,MESA,2531159,retail
202012,12,2020,MOFFAT,1317621,retail
202012,12,2020,MONTEZUMA,2377939,retail
202012,12,2020,MORGAN,1580399,retail
202012,12,2020,OTERO,328434,retail
